id,DB,treatmentid,year,tsr,block,replicate,speciesid,speciesorigin,response,responselevel,responsemetric,measurementscale,measurementmetric,exclusion_reason
GAZP_8,GAZP,8_34,2014,177,2,637,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2014,177,2,638,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2014,177,3,639,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2014,177,3,640,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2014,177,3,641,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,633,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,633,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,633,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,634,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,634,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,634,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,634,UN_ID_TS,unknown_sp,0.1,species,cover,0.25,m2,Triticale seeds; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,635,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,635,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,1,635,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,2,636,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,2,636,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,2,636,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,2,637,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,2,637,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,2,638,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,2,638,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,2,638,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,3,639,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,3,639,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,3,640,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,3,640,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,3,641,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2012,18,3,641,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,1,633,UN_ID_BG,unknown_sp,15,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,1,633,UN_ID_FD,unknown_sp,0.5,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,1,634,UN_ID_BG,unknown_sp,3,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,1,634,UN_ID_FD,unknown_sp,0.5,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,1,635,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,1,635,UN_ID_FD,unknown_sp,0.5,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,3,639,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,3,639,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,3,640,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,3,640,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,3,641,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_34,2013,77,3,641,UN_ID_CD,unknown_sp,0.1,species,cover,0.25,m2,Meaning could not be determined from the source data.
GAZP_8,GAZP,8_34,2013,77,3,641,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,1,642,UN_ID_BG,unknown_sp,15,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,1,643,UN_ID_BG,unknown_sp,0.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,1,644,UN_ID_BG,unknown_sp,15,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,2,645,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,2,646,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,2,647,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,3,648,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,3,649,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2014,177,3,650,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,642,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,642,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,642,UN_ID_TC,unknown_sp,0.5,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,643,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,643,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,643,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,643,UN_ID_TS,unknown_sp,0.1,species,cover,0.25,m2,Triticale seeds; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,644,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,644,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,1,644,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,2,645,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,2,645,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,2,645,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,2,646,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,2,646,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,2,647,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,2,647,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,2,647,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,3,648,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,3,648,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,3,649,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,3,649,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,3,650,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2012,18,3,650,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,1,642,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,1,642,UN_ID_FD,unknown_sp,0.5,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,1,643,UN_ID_BG,unknown_sp,3,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,1,643,UN_ID_FD,unknown_sp,0.5,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,1,644,UN_ID_BG,unknown_sp,15,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,1,644,UN_ID_FD,unknown_sp,0.5,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,3,648,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,3,648,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,3,649,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,3,649,UN_ID_CD,unknown_sp,0.5,species,cover,0.25,m2,Meaning could not be determined from the source data.
GAZP_8,GAZP,8_35,2013,77,3,649,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,3,650,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_35,2013,77,3,650,UN_ID_CD,unknown_sp,0.5,species,cover,0.25,m2,Meaning could not be determined from the source data.
GAZP_8,GAZP,8_35,2013,77,3,650,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,1,651,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,1,667,UN_ID_BG,unknown_sp,15,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,1,683,UN_ID_BG,unknown_sp,3,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,2,699,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,2,699,UN_ID_WOC,unknown_sp,0.5,species,cover,0.25,m2,Meaning could not be determined from the source data.
GAZP_8,GAZP,8_36,2014,177,2,715,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,2,731,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,747,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,763,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,764,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,765,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,766,UN_ID_BG,unknown_sp,15,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,767,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,768,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,769,UN_ID_BG,unknown_sp,15,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,770,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,771,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,772,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,773,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,774,UN_ID_BG,unknown_sp,85,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,775,UN_ID_BG,unknown_sp,37.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,776,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,777,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,778,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2014,177,3,779,UN_ID_BG,unknown_sp,62.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,651,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,651,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,651,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,652,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,652,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,652,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,653,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,653,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,653,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,654,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,654,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,654,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,655,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,655,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,655,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,656,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,656,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,656,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,657,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,657,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,657,UN_ID_GW,unknown_sp,0.1,species,cover,0.25,m2,Meaning could not be determined from the source data.
GAZP_8,GAZP,8_36,2012,18,1,657,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,658,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,658,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,658,UN_ID_GW,unknown_sp,0.1,species,cover,0.25,m2,Meaning could not be determined from the source data.
GAZP_8,GAZP,8_36,2012,18,1,658,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,659,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,659,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,659,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,660,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,660,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,660,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,661,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,661,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,661,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,662,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,662,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,662,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,663,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,663,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,663,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,664,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,664,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,664,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,665,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,665,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,665,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,666,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,666,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,666,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,667,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,667,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,667,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,668,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,668,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,668,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,669,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,669,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,669,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,670,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,670,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,670,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,671,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,671,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,671,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,672,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,672,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,672,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,673,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,673,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,673,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,674,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,674,UN_ID_FD,unknown_sp,0.1,species,cover,0.25,m2,Fine debris; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,674,UN_ID_TC,unknown_sp,0.1,species,cover,0.25,m2,Total cover; non-taxonomic observation.
GAZP_8,GAZP,8_36,2012,18,1,675,UN_ID_BG,unknown_sp,97.5,species,cover,0.25,m2,Bare ground; non-taxonomic observation.
