ID,Rep,Seeded,Trt,Time,Date,Site,Block,Fuel_Break_Desc,Her_Grazed,Grazed,Spatial_arrangement,Seed_Rate,Water,Species,Coating,Distance_Along_Transect_m,Seeded_Seedlings,,,,,,
11_12,18,,12,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,C,3,3,,,,,,
11_12,18,,12,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,C,5,2,,,,,,
11_12,18,,12,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,C,4,1,,,,,,
11_12,18,,12,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,C,1,0,,,,,,
11_13,1,,13,2,6/1/2016,five,two,mono high,Fall,Grazed,mono,high,no water,VUMY,UC,54,0,,,,,,
11_13,1,,13,2,6/1/2016,five,two,mono high,Fall,Grazed,mono,high,no water,POSE,UC,42,4,,,,,,
11_13,1,,13,2,6/1/2016,five,two,mono high,Fall,Grazed,mono,high,no water,POFE,UC,50,4,,,,,,
11_13,1,,13,2,6/1/2016,five,two,mono high,Fall,Grazed,mono,high,no water,ELEL,UC,58,6,,,,,,
11_13,1,,13,2,6/1/2016,five,two,mono high,Fall,Grazed,mono,high,no water,ELTR,UC,46,8,,,,,,
11_13,2,,13,2,5/19/2016,one,one,mono high,Fall,Grazed,mono,high,no water,VUMY,UC,54,0,,,,,,
11_13,2,,13,2,5/19/2016,one,one,mono high,Fall,Grazed,mono,high,no water,ELEL,UC,46,4,,,,,,
11_13,2,,13,2,5/19/2016,one,one,mono high,Fall,Grazed,mono,high,no water,POSE,UC,50,4,,,,,,
11_13,2,,13,2,5/19/2016,one,one,mono high,Fall,Grazed,mono,high,no water,POFE,UC,42,9,,,,,,
11_13,2,,13,2,5/19/2016,one,one,mono high,Fall,Grazed,mono,high,no water,ELTR,UC,58,21,,,,,,
11_13,3,,13,2,6/3/2016,seven,three,mono high,Fall,Grazed,mono,high,no water,ELTR,UC,2,0,,,,,,
11_13,3,,13,2,6/3/2016,seven,three,mono high,Fall,Grazed,mono,high,no water,POFE,UC,6,0,,,,,,
11_13,3,,13,2,6/3/2016,seven,three,mono high,Fall,Grazed,mono,high,no water,ELEL,UC,14,0,,,,,,
11_13,3,,13,2,6/3/2016,seven,three,mono high,Fall,Grazed,mono,high,no water,POSE,UC,18,1,,,,,,
11_13,3,,13,2,6/3/2016,seven,three,mono high,Fall,Grazed,mono,high,no water,VUMY,UC,10,15,,,,,,
11_13,4,,13,2,6/1/2016,five,two,mono low,Fall,Grazed,mono,low,no water,POSE,UC,42,0,,,,,,
11_13,4,,13,2,6/1/2016,five,two,mono low,Fall,Grazed,mono,low,no water,POFE,UC,46,0,,,,,,
11_13,4,,13,2,6/1/2016,five,two,mono low,Fall,Grazed,mono,low,no water,VUMY,UC,58,0,,,,,,
11_13,4,,13,2,6/1/2016,five,two,mono low,Fall,Grazed,mono,low,no water,ELTR,UC,54,4,,,,,,
11_13,4,,13,2,6/1/2016,five,two,mono low,Fall,Grazed,mono,low,no water,ELEL,UC,50,14,,,,,,
11_13,5,,13,2,5/18/2016,one,one,mono low,Fall,Grazed,mono,low,no water,POFE,UC,42,0,,,,,,
11_13,5,,13,2,5/18/2016,one,one,mono low,Fall,Grazed,mono,low,no water,POSE,UC,58,0,,,,,,
11_13,5,,13,2,5/18/2016,one,one,mono low,Fall,Grazed,mono,low,no water,ELEL,UC,54,1,,,,,,
11_13,5,,13,2,5/18/2016,one,one,mono low,Fall,Grazed,mono,low,no water,ELTR,UC,50,3,,,,,,
11_13,5,,13,2,5/18/2016,one,one,mono low,Fall,Grazed,mono,low,no water,VUMY,UC,46,6,,,,,,
11_13,6,,13,2,6/3/2016,seven,three,mono low,Fall,Grazed,mono,low,no water,POFE,UC,52,0,,,,,,
11_13,6,,13,2,6/3/2016,seven,three,mono low,Fall,Grazed,mono,low,no water,POSE,UC,41,1,,,,,,
11_13,6,,13,2,6/3/2016,seven,three,mono low,Fall,Grazed,mono,low,no water,ELEL,UC,56,1,,,,,,
11_13,6,,13,2,6/3/2016,seven,three,mono low,Fall,Grazed,mono,low,no water,VUMY,UC,45,3,,,,,,
11_13,6,,13,2,6/3/2016,seven,three,mono low,Fall,Grazed,mono,low,no water,ELTR,UC,48,5,,,,,,
11_13,7,,13,2,6/2/2016,four,two,mono high,Spring,Grazed,mono,high,no water,ELEL,UC,42,0,,,,,,
11_13,7,,13,2,6/2/2016,four,two,mono high,Spring,Grazed,mono,high,no water,VUMY,UC,46,1,,,,,,
11_13,7,,13,2,6/2/2016,four,two,mono high,Spring,Grazed,mono,high,no water,POFE,UC,50,1,,,,,,
11_13,7,,13,2,6/2/2016,four,two,mono high,Spring,Grazed,mono,high,no water,POSE,UC,58,2,,,,,,
11_13,7,,13,2,6/2/2016,four,two,mono high,Spring,Grazed,mono,high,no water,ELTR,UC,54,4,,,,,,
11_13,8,,13,2,6/4/2016,nine,three,mono high,Spring,Grazed,mono,high,no water,VUMY,UC,6,3,,,,,,
11_13,8,,13,2,6/4/2016,nine,three,mono high,Spring,Grazed,mono,high,no water,ELEL,UC,14,3,,,,,,
11_13,8,,13,2,6/4/2016,nine,three,mono high,Spring,Grazed,mono,high,no water,POSE,UC,18,7,,,,,,
11_13,8,,13,2,6/4/2016,nine,three,mono high,Spring,Grazed,mono,high,no water,POFE,UC,10,8,,,,,,
11_13,8,,13,2,6/4/2016,nine,three,mono high,Spring,Grazed,mono,high,no water,ELTR,UC,2,27,,,,,,
11_13,9,,13,2,5/20/2016,two,one,mono high,Spring,Grazed,mono,high,no water,POFE,UC,46,0,,,,,,
11_13,9,,13,2,5/19/2016,two,one,mono high,Spring,Grazed,mono,high,no water,ELEL,UC,50,0,,,,,,
11_13,9,,13,2,5/19/2016,two,one,mono high,Spring,Grazed,mono,high,no water,POSE,UC,58,1,,,,,,
11_13,9,,13,2,5/19/2016,two,one,mono high,Spring,Grazed,mono,high,no water,VUMY,UC,62,1,,,,,,
11_13,9,,13,2,5/19/2016,two,one,mono high,Spring,Grazed,mono,high,no water,ELTR,UC,54,11,,,,,,
11_13,10,,13,2,6/2/2016,four,two,mono low,Spring,Grazed,mono,low,no water,VUMY,UC,42,0,,,,,,
11_13,10,,13,2,6/2/2016,four,two,mono low,Spring,Grazed,mono,low,no water,POFE,UC,58,0,,,,,,
11_13,10,,13,2,6/2/2016,four,two,mono low,Spring,Grazed,mono,low,no water,ELEL,UC,54,2,,,,,,
11_13,10,,13,2,6/2/2016,four,two,mono low,Spring,Grazed,mono,low,no water,POSE,UC,46,4,,,,,,
11_13,10,,13,2,6/2/2016,four,two,mono low,Spring,Grazed,mono,low,no water,ELTR,UC,50,10,,,,,,
11_13,11,,13,2,6/4/2016,nine,three,mono low,Spring,Grazed,mono,low,no water,POSE,UC,58,0,,,,,,
11_13,11,,13,2,6/4/2016,nine,three,mono low,Spring,Grazed,mono,low,no water,VUMY,UC,46,1,,,,,,
11_13,11,,13,2,6/4/2016,nine,three,mono low,Spring,Grazed,mono,low,no water,ELEL,UC,54,1,,,,,,
11_13,11,,13,2,6/4/2016,nine,three,mono low,Spring,Grazed,mono,low,no water,ELTR,UC,42,2,,,,,,
11_13,11,,13,2,6/4/2016,nine,three,mono low,Spring,Grazed,mono,low,no water,POFE,UC,50,3,,,,,,
11_13,12,,13,2,5/21/2016,two,one,mono low,Spring,Grazed,mono,low,no water,VUMY,UC,10,0,,,,,,
11_13,12,,13,2,5/21/2016,two,one,mono low,Spring,Grazed,mono,low,no water,ELTR,UC,14,1,,,,,,
11_13,12,,13,2,5/21/2016,two,one,mono low,Spring,Grazed,mono,low,no water,ELEL,UC,18,1,,,,,,
11_13,12,,13,2,5/21/2016,two,one,mono low,Spring,Grazed,mono,low,no water,POFE,UC,2,2,,,,,,
11_13,12,,13,2,5/21/2016,two,one,mono low,Spring,Grazed,mono,low,no water,POSE,UC,6,18,,,,,,
11_14,1,,14,2,6/1/2016 & 6/2/2016,five,two,mono high water,Fall,Grazed,mono,high,water,POFE,UC,50,1,,,,,,
11_14,1,,14,2,6/1/2016 & 6/2/2016,five,two,mono high water,Fall,Grazed,mono,high,water,ELEL,UC,46,3,,,,,,
11_14,1,,14,2,6/1/2016 & 6/2/2016,five,two,mono high water,Fall,Grazed,mono,high,water,VUMY,UC,42,6,,,,,,
11_14,1,,14,2,6/1/2016 & 6/2/2016,five,two,mono high water,Fall,Grazed,mono,high,water,ELTR,UC,58,9,,,,,,
11_14,1,,14,2,6/1/2016 & 6/2/2016,five,two,mono high water,Fall,Grazed,mono,high,water,POSE,UC,54,17,,,,,,
11_14,2,,14,2,5/17/2016,one,one,mono high water,Fall,Grazed,mono,high,water,ELEL,UC,2,0,,,,,,
11_14,2,,14,2,5/17/2016,one,one,mono high water,Fall,Grazed,mono,high,water,VUMY,UC,6,0,,,,,,
11_14,2,,14,2,5/17/2016,one,one,mono high water,Fall,Grazed,mono,high,water,POFE,UC,10,7,,,,,,
11_14,2,,14,2,5/17/2016,one,one,mono high water,Fall,Grazed,mono,high,water,POSE,UC,18,7,,,,,,
11_14,2,,14,2,5/17/2016,one,one,mono high water,Fall,Grazed,mono,high,water,ELTR,UC,14,23,,,,,,
11_14,3,,14,2,6/3/2016,seven,three,mono high water,Fall,Grazed,mono,high,water,POFE,UC,46,0,,,,,,
11_14,3,,14,2,6/3/2016,seven,three,mono high water,Fall,Grazed,mono,high,water,ELEL,UC,50,0,,,,,,
11_14,3,,14,2,6/3/2016,seven,three,mono high water,Fall,Grazed,mono,high,water,POSE,UC,54,0,,,,,,
11_14,3,,14,2,6/3/2016,seven,three,mono high water,Fall,Grazed,mono,high,water,VUMY,UC,58,2,,,,,,
11_14,3,,14,2,6/3/2016,seven,three,mono high water,Fall,Grazed,mono,high,water,ELTR,UC,42,3,,,,,,
11_14,4,,14,2,6/1/2016,five,two,mono low water,Fall,Grazed,mono,low,water,ELTR,UC,6,0,,,,,,
11_14,4,,14,2,6/1/2016,five,two,mono low water,Fall,Grazed,mono,low,water,POFE,UC,10,0,,,,,,
11_14,4,,14,2,6/1/2016,five,two,mono low water,Fall,Grazed,mono,low,water,ELEL,UC,14,0,,,,,,
11_14,4,,14,2,6/1/2016,five,two,mono low water,Fall,Grazed,mono,low,water,VUMY,UC,2,1,,,,,,
11_14,4,,14,2,6/1/2016,five,two,mono low water,Fall,Grazed,mono,low,water,POSE,UC,18,1,,,,,,
11_14,5,,14,2,5/17/2016,one,one,mono low water,Fall,Grazed,mono,low,water,POFE,UC,46,0,,,,,,
11_14,5,,14,2,5/17/2016,one,one,mono low water,Fall,Grazed,mono,low,water,POSE,UC,50,0,,,,,,
11_14,5,,14,2,5/17/2016,one,one,mono low water,Fall,Grazed,mono,low,water,ELEL,UC,58,0,,,,,,
11_14,5,,14,2,5/17/2016,one,one,mono low water,Fall,Grazed,mono,low,water,ELTR,UC,54,1,,,,,,
11_14,5,,14,2,5/17/2016,one,one,mono low water,Fall,Grazed,mono,low,water,VUMY,UC,42,2,,,,,,
11_14,6,,14,2,6/3/2016,seven,three,mono low water,Fall,Grazed,mono,low,water,VUMY,UC,42,1,,,,,,
11_14,6,,14,2,6/3/2016,seven,three,mono low water,Fall,Grazed,mono,low,water,ELTR,UC,46,1,,,,,,
11_14,6,,14,2,6/3/2016,seven,three,mono low water,Fall,Grazed,mono,low,water,POFE,UC,58,1,,,,,,
11_14,6,,14,2,6/3/2016,seven,three,mono low water,Fall,Grazed,mono,low,water,POSE,UC,50,2,,,,,,
11_14,6,,14,2,6/3/2016,seven,three,mono low water,Fall,Grazed,mono,low,water,ELEL,UC,54,2,,,,,,
11_14,7,,14,2,6/2/2016,four,two,mono high water,Spring,Grazed,mono,high,water,VUMY,UC,50,0,,,,,,
11_14,7,,14,2,6/2/2016,four,two,mono high water,Spring,Grazed,mono,high,water,POFE,UC,42,2,,,,,,
11_14,7,,14,2,6/2/2016,four,two,mono high water,Spring,Grazed,mono,high,water,ELEL,UC,54,3,,,,,,
11_14,7,,14,2,6/2/2016,four,two,mono high water,Spring,Grazed,mono,high,water,ELTR,UC,46,5,,,,,,
11_14,7,,14,2,6/2/2016,four,two,mono high water,Spring,Grazed,mono,high,water,POSE,UC,58,6,,,,,,
11_14,8,,14,2,6/4/2016,nine,three,mono high water,Spring,Grazed,mono,high,water,VUMY,UC,42,0,,,,,,
11_14,8,,14,2,6/4/2016,nine,three,mono high water,Spring,Grazed,mono,high,water,ELTR,UC,46,0,,,,,,
11_14,8,,14,2,6/4/2016,nine,three,mono high water,Spring,Grazed,mono,high,water,ELEL,UC,58,0,,,,,,
11_14,8,,14,2,6/4/2016,nine,three,mono high water,Spring,Grazed,mono,high,water,POSE,UC,54,3,,,,,,
11_14,8,,14,2,6/4/2016,nine,three,mono high water,Spring,Grazed,mono,high,water,POFE,UC,50,4,,,,,,
11_14,9,,14,2,5/21/2016,two,one,mono high water,Spring,Grazed,mono,high,water,ELEL,UC,58,0,,,,,,
11_14,9,,14,2,5/21/2016,two,one,mono high water,Spring,Grazed,mono,high,water,POFE,UC,46,1,,,,,,
11_14,9,,14,2,5/21/2016,two,one,mono high water,Spring,Grazed,mono,high,water,ELTR,UC,50,1,,,,,,
11_14,9,,14,2,5/21/2016,two,one,mono high water,Spring,Grazed,mono,high,water,VUMY,UC,54,3,,,,,,
11_14,9,,14,2,5/21/2016,two,one,mono high water,Spring,Grazed,mono,high,water,POSE,UC,42,5,,,,,,
11_14,10,,14,2,6/3/2016,four,two,mono low water,Spring,Grazed,mono,low,water,ELEL,UC,13,0,,,,,,
11_14,10,,14,2,6/3/2016,four,two,mono low water,Spring,Grazed,mono,low,water,VUMY,UC,10,1,,,,,,
11_14,10,,14,2,6/3/2016,four,two,mono low water,Spring,Grazed,mono,low,water,POSE,UC,6,4,,,,,,
11_14,10,,14,2,6/3/2016,four,two,mono low water,Spring,Grazed,mono,low,water,POFE,UC,2,7,,,,,,
11_14,10,,14,2,6/3/2016,four,two,mono low water,Spring,Grazed,mono,low,water,ELTR,UC,17,11,,,,,,
11_14,11,,14,2,6/4/2016,nine,three,mono low water,Spring,Grazed,mono,low,water,POFE,UC,2,0,,,,,,
11_14,11,,14,2,6/4/2016,nine,three,mono low water,Spring,Grazed,mono,low,water,POSE,UC,10,0,,,,,,
11_14,11,,14,2,6/4/2016,nine,three,mono low water,Spring,Grazed,mono,low,water,VUMY,UC,18,0,,,,,,
11_14,11,,14,2,6/4/2016,nine,three,mono low water,Spring,Grazed,mono,low,water,ELEL,UC,6,4,,,,,,
11_14,11,,14,2,6/4/2016,nine,three,mono low water,Spring,Grazed,mono,low,water,ELTR,UC,23,8,,,,,,
11_14,12,,14,2,5/20/2016,two,one,mono low water,Spring,Grazed,mono,low,water,VUMY,UC,46,0,,,,,,
11_14,12,,14,2,5/20/2016,two,one,mono low water,Spring,Grazed,mono,low,water,POFE,UC,42,2,,,,,,
11_14,12,,14,2,5/20/2016,two,one,mono low water,Spring,Grazed,mono,low,water,ELEL,UC,54,2,,,,,,
11_14,12,,14,2,5/20/2016,two,one,mono low water,Spring,Grazed,mono,low,water,POSE,UC,50,6,,,,,,
11_14,12,,14,2,5/20/2016,two,one,mono low water,Spring,Grazed,mono,low,water,ELTR,UC,58,23,,,,,,
11_15,1,,15,1,5/12/2015,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,12,3,,,,,,
11_15,1,,15,1,5/12/2015,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,15,5,,,,,,
11_15,1,,15,1,5/12/2015,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,13,0,,,,,,
11_15,1,,15,1,5/12/2015,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,11,0,,,,,,
11_15,1,,15,1,5/12/2015,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,14,0,,,,,,
11_15,1,,15,2,6/5/2016,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMY,UC,54,0,,,,,,
11_15,1,,15,2,6/5/2016,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,42,1,,,,,,
11_15,1,,15,2,6/5/2016,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,50,1,,,,,,
11_15,1,,15,2,6/5/2016,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,46,6,,,,,,
11_15,1,,15,2,6/5/2016,eight,three,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,58,13,,,,,,
11_15,2,,15,1,5/10/2015,five,two,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,15,14,,,,,,
11_15,2,,15,1,5/10/2015,five,two,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,12,23,,,,,,
11_15,2,,15,1,5/10/2015,five,two,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,13,3,,,,,,
11_15,2,,15,1,5/10/2015,five,two,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,11,17,,,,,,
11_15,2,,15,1,5/10/2015,five,two,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,14,20,,,,,,
11_15,3,,15,1,5/8/2015,four,two,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,11,6,,,,,,
11_15,3,,15,1,5/8/2015,four,two,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,14,9,,,,,,
11_15,3,,15,1,5/8/2015,four,two,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,13,0,,,,,,
11_15,3,,15,1,5/8/2015,four,two,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,15,0,,,,,,
11_15,3,,15,1,5/8/2015,four,two,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,12,1,,,,,,
11_15,4,,15,1,5/13/2015,nine,three,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,4,5,,,,,,
11_15,4,,15,1,5/13/2015,nine,three,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,1,0,,,,,,
11_15,4,,15,1,5/13/2015,nine,three,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,3,0,,,,,,
11_15,4,,15,1,5/13/2015,nine,three,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,5,0,,,,,,
11_15,4,,15,1,5/13/2015,nine,three,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,2,0,,,,,,
11_15,5,,15,1,5/6/2015,one,one,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,12,1,,,,,,
11_15,5,,15,1,5/6/2015,one,one,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,15,23,,,,,,
11_15,5,,15,1,5/6/2015,one,one,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,11,1,,,,,,
11_15,5,,15,1,5/6/2015,one,one,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,13,0,,,,,,
11_15,5,,15,1,5/6/2015,one,one,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,14,2,,,,,,
11_15,6,,15,1,5/11/2015,seven,three,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,4,22,,,,,,
11_15,6,,15,1,5/11/2015,seven,three,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,1,9,,,,,,
11_15,6,,15,1,5/11/2015,seven,three,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,2,0,,,,,,
11_15,6,,15,1,5/11/2015,seven,three,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,5,5,,,,,,
11_15,6,,15,1,5/11/2015,seven,three,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,3,2,,,,,,
11_15,7,,15,1,5/10/2015,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,14,31,,,,,,
11_15,7,,15,1,5/10/2015,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,13,2,,,,,,
11_15,7,,15,1,5/10/2015,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,15,0,,,,,,
11_15,7,,15,1,5/10/2015,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,12,2,,,,,,
11_15,7,,15,1,5/10/2015,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,11,0,,,,,,
11_15,7,,15,2,5/30/2016,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMY,UC,42,0,,,,,,
11_15,7,,15,2,5/30/2016,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,46,0,,,,,,
11_15,7,,15,2,5/30/2016,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,54,1,,,,,,
11_15,7,,15,2,5/30/2016,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,58,1,,,,,,
11_15,7,,15,2,5/30/2016,six,two,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,50,13,,,,,,
11_15,8,,15,1,5/8/2015,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,13,5,,,,,,
11_15,8,,15,1,5/8/2015,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,11,4,,,,,,
11_15,8,,15,1,5/8/2015,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,14,0,,,,,,
11_15,8,,15,1,5/8/2015,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,15,0,,,,,,
11_15,8,,15,1,5/8/2015,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,12,0,,,,,,
11_15,8,,15,2,5/22/2016,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMY,UC,46,1,,,,,,
11_15,8,,15,2,5/22/2016,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,50,10,,,,,,
11_15,8,,15,2,5/22/2016,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,54,23,,,,,,
11_15,8,,15,2,5/22/2016,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,58,23,,,,,,
11_15,8,,15,2,5/22/2016,three,one,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,42,26,,,,,,
11_15,9,,15,1,5/6/2015,two,one,mono high,Ungrazed,Ungrazed,mono,high,no water,ELEL,UC,12,15,,,,,,
11_15,9,,15,1,5/6/2015,two,one,mono high,Ungrazed,Ungrazed,mono,high,no water,ELTR,UC,13,3,,,,,,
11_15,9,,15,1,5/6/2015,two,one,mono high,Ungrazed,Ungrazed,mono,high,no water,POFE,UC,11,1,,,,,,
11_15,9,,15,1,5/6/2015,two,one,mono high,Ungrazed,Ungrazed,mono,high,no water,POSE,UC,14,2,,,,,,
11_15,9,,15,1,5/6/2015,two,one,mono high,Ungrazed,Ungrazed,mono,high,no water,VUMI,UC,15,0,,,,,,
11_15,10,,15,1,5/12/2015,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,15,0,,,,,,
11_15,10,,15,1,5/12/2015,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,11,4,,,,,,
11_15,10,,15,1,5/12/2015,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,14,0,,,,,,
11_15,10,,15,1,5/12/2015,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,13,0,,,,,,
11_15,10,,15,1,5/12/2015,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,12,0,,,,,,
11_15,10,,15,2,6/5/2016,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,54,0,,,,,,
11_15,10,,15,2,6/5/2016,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMY,UC,46,1,,,,,,
11_15,10,,15,2,6/5/2016,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,50,2,,,,,,
11_15,10,,15,2,6/5/2016,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,58,2,,,,,,
11_15,10,,15,2,6/5/2016,eight,three,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,42,2,,,,,,
11_15,11,,15,1,5/9/2015,five,two,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,13,3,,,,,,
11_15,11,,15,1,5/9/2015,five,two,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,14,2,,,,,,
11_15,11,,15,1,5/9/2015,five,two,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,12,1,,,,,,
11_15,11,,15,1,5/9/2015,five,two,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,11,3,,,,,,
11_15,11,,15,1,5/9/2015,five,two,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,15,0,,,,,,
11_15,12,,15,1,5/9/2015,four,two,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,14,1,,,,,,
11_15,12,,15,1,5/9/2015,four,two,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,13,3,,,,,,
11_15,12,,15,1,5/9/2015,four,two,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,15,0,,,,,,
11_15,12,,15,1,5/9/2015,four,two,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,12,0,,,,,,
11_15,12,,15,1,5/9/2015,four,two,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,11,0,,,,,,
11_15,13,,15,1,5/12/2015,nine,three,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,14,1,,,,,,
11_15,13,,15,1,5/12/2015,nine,three,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,11,16,,,,,,
11_15,13,,15,1,5/12/2015,nine,three,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,13,0,,,,,,
11_15,13,,15,1,5/12/2015,nine,three,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,15,10,,,,,,
11_15,13,,15,1,5/12/2015,nine,three,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,12,3,,,,,,
11_15,14,,15,1,5/5/2015,one,one,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,14,15,,,,,,
11_15,14,,15,1,5/5/2015,one,one,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,13,10,,,,,,
11_15,14,,15,1,5/5/2015,one,one,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,11,0,,,,,,
11_15,14,,15,1,5/5/2015,one,one,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,15,0,,,,,,
11_15,14,,15,1,5/5/2015,one,one,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,12,4,,,,,,
11_15,15,,15,1,5/11/2015,seven,three,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,15,10,,,,,,
11_15,15,,15,1,5/11/2015,seven,three,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,13,5,,,,,,
11_15,15,,15,1,5/11/2015,seven,three,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,14,1,,,,,,
11_15,15,,15,1,5/11/2015,seven,three,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,11,2,,,,,,
11_15,15,,15,1,5/11/2015,seven,three,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,12,0,,,,,,
