project_code,sheet,DB,projectid,studytype,contributor,email,continent,country,state,vegmetric,spatialmetric,surveyunit,tsrfirst,tsrlast,timepoints,community,refdata,availability,notes,siteid,sitename,latitude,longitude,refecosystem,USDA.class,USDA.subclass,USDA.subsubclass,landcover,growingseasonstart,growingseasonend,sand,silt,clay,soildescription,soildepth,elevation,aspect,slope,precipc,tempc,aridity,temp,drange,iso,tseason,mtwarm,mtcold,trange,twetq,tdryq,twarmq,tcoldq,precip,pwet,pdry,pseason,pwetq,pdryq,pwarmq,pcoldq,disturbance,minetype,ogtype,invasivespe,invasiveform,treatmentid,restorationtype,tsr_start_year,trt_year,trt_tsr,disturbanceendyear,treatmentmonth,treatmentday,othertreatments,treatment_category,treatment_type,treatment_amount,treatment_units,tsr,year,month,day,speciesid,cultivarid,trt,mix_trt,treated_richness,rate,unit,viability,seedpretreatment,seed_origin,source,seeddist,id,block,replicate,speciesorigin,response,responselevel,responsemetric,measurementscale,measurementmetric,X3,papernumber,author,pubyear,pubtitle,pubjournal,pubDOI,pubURL,pubcorrespondingauthoremail,datadateofdownload,citationofdatasource,creativecommonsliscence,conditionsforuseandrepublishing
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.009513843,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,2,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,2,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,2,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.009513843,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_17,,,,,,,,,,,,,364,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_170,,,,,,,,,,,,,624,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.266387594,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_170,,,,,,,,,,,,,624,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_170,,,,,,,,,,,,,624,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.038055371,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_170,,,,,,,,,,,,,624,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.356769099,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_170,,,,,,,,,,,,,624,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_170,,,,,,,,,,,,,624,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.176006089,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_171,,,,,,,,,,,,,624,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_171,,,,,,,,,,,,,624,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_171,,,,,,,,,,,,,624,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.409095234,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_171,,,,,,,,,,,,,624,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_171,,,,,,,,,,,,,624,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_171,,,,,,,,,,,,,624,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.594615165,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_172,,,,,,,,,,,,,468,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_172,,,,,,,,,,,,,468,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_172,,,,,,,,,,,,,468,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.019027685,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_172,,,,,,,,,,,,,468,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_172,,,,,,,,,,,,,468,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_172,,,,,,,,,,,,,468,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_173,,,,,,,,,,,,,312,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_173,,,,,,,,,,,,,312,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_173,,,,,,,,,,,,,312,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_173,,,,,,,,,,,,,312,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_173,,,,,,,,,,,,,312,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_173,,,,,,,,,,,,,312,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_174,,,,,,,,,,,,,208,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_174,,,,,,,,,,,,,208,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_174,,,,,,,,,,,,,208,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_174,,,,,,,,,,,,,208,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.004756921,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_174,,,,,,,,,,,,,208,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_174,,,,,,,,,,,,,208,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_175,,,,,,,,,,,,,468,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_175,,,,,,,,,,,,,468,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_175,,,,,,,,,,,,,468,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_175,,,,,,,,,,,,,468,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_175,,,,,,,,,,,,,468,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_175,,,,,,,,,,,,,468,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.047569213,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,,,,,,,,,,,156,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,,,,,,,,,,,156,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,,,,,,,,,,,156,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.004756921,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,,,,,,,,,,,156,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,,,,,,,,,,,156,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,,,,,,,,,,,156,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,,,,,,,,,,,52,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,,,,,,,,,,,52,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,,,,,,,,,,,52,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.090381505,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,,,,,,,,,,,52,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,,,,,,,,,,,52,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,,,,,,,,,,,52,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.109409190,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_179,,,,,,,,,,,,,52,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_179,,,,,,,,,,,,,52,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_179,,,,,,,,,,,,,52,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.228332223,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.004756921,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.028541528,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,2,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,2,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,2,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.099895348,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_18,,,,,,,,,,,,,468,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.033298449,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_180,,,,,,,,,,,,,52,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.004756921,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_180,,,,,,,,,,,,,52,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_180,,,,,,,,,,,,,52,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_181,,,,,,,,,,,,,52,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_181,,,,,,,,,,,,,52,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_181,,,,,,,,,,,,,52,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_182,,,,,,,,,,,,,52,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_182,,,,,,,,,,,,,52,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_182,,,,,,,,,,,,,52,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.099895348,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_183,,,,,,,,,,,,,52,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_183,,,,,,,,,,,,,52,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_183,,,,,,,,,,,,,52,2012,,,kra_cer1,,,,,,,,,,,,gazp_5,1,1,native,0.123679954,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_183,,,,,,,,,,,,,52,2012,,,art_tri3,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_183,,,,,,,,,,,,,52,2012,,,atr_con,,,,,,,,,,,,gazp_5,1,3,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
