project_code,sheet,DB,projectid,studytype,contributor,email,continent,country,state,vegmetric,spatialmetric,surveyunit,tsrfirst,tsrlast,timepoints,community,refdata,availability,notes,siteid,sitename,latitude,longitude,refecosystem,USDA.class,USDA.subclass,USDA.subsubclass,landcover,growingseasonstart,growingseasonend,sand,silt,clay,soildescription,soildepth,elevation,aspect,slope,precipc,tempc,aridity,temp,drange,iso,tseason,mtwarm,mtcold,trange,twetq,tdryq,twarmq,tcoldq,precip,pwet,pdry,pseason,pwetq,pdryq,pwarmq,pcoldq,disturbance,minetype,ogtype,invasivespe,invasiveform,treatmentid,restorationtype,tsr_start_year,trt_year,trt_tsr,disturbanceendyear,treatmentmonth,treatmentday,othertreatments,treatment_category,treatment_type,treatment_amount,treatment_units,tsr,year,month,day,speciesid,cultivarid,trt,mix_trt,treated_richness,rate,unit,viability,seedpretreatment,seed_origin,source,seeddist,id,block,replicate,speciesorigin,response,responselevel,responsemetric,measurementscale,measurementmetric,X3,papernumber,author,pubyear,pubtitle,pubjournal,pubDOI,pubURL,pubcorrespondingauthoremail,datadateofdownload,citationofdatasource,creativecommonsliscence,conditionsforuseandrepublishing
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_93,,,,,,,,,,,,,,,,,,,seeding,known,15,13.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_93,,,,,,,,,,,,,,,,,,,seeding,known,15,7.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,art_fri,,seeding,known,19,701.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,atr_can,,seeding,known,19,46.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,bou_ari,,seeding,known,19,105.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,bou_cur,,seeding,known,19,295.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,dal_pur,,seeding,known,19,84.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,19,147.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,19,91.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,eri_nau,,seeding,known,19,47.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,koe_mac,,seeding,known,19,14.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,19,117.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,ono_vic,,seeding,known,19,9.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,rat_col,,seeding,known,19,12.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,sch_sco,,seeding,known,19,237.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,sti_com,,seeding,known,19,35.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,,,seeding,known,19,309.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,,,seeding,known,19,13.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,,,seeding,known,19,17.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,,,seeding,known,19,33.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_94,,,,,,,,,,,,,,,,,,,seeding,known,19,42.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,art_lud,,seeding,known,14,151.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,atr_can,,seeding,known,14,35.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,14,75.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,eri_nau,,seeding,known,14,23.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,koe_mac,,seeding,known,14,103.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,14,98.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,ory_hym,,seeding,known,14,29.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,rat_col,,seeding,known,14,85.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,,,seeding,known,14,85.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,,,seeding,known,14,256.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,,,seeding,known,14,15.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,,,seeding,known,14,91.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,,,seeding,known,14,22.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_95,,,,,,,,,,,,,,,,,,,seeding,known,14,14.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,art_lud,,seeding,known,14,151.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,atr_can,,seeding,known,14,35.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,14,75.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,eri_nau,,seeding,known,14,23.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,koe_mac,,seeding,known,14,103.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,14,98.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,ory_hym,,seeding,known,14,29.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,rat_col,,seeding,known,14,85.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,,,seeding,known,14,85.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,,,seeding,known,14,256.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,,,seeding,known,14,15.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,,,seeding,known,14,91.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,,,seeding,known,14,22.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_96,,,,,,,,,,,,,,,,,,,seeding,known,14,14.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_97,,,,,,,,,,,,,,,,,,,seeding,unknown,unknown,35.0828535422174,kg/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,atr_can,,seeding,known,13,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,bou_ari,,seeding,known,13,35.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,bou_cur,,seeding,known,13,26.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,dal_pur,,seeding,known,13,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,13,75.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,13,42.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,13,49.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,ono_vic,,seeding,known,13,6.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,sti_com,,seeding,known,13,31.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,,,seeding,known,13,172.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,,,seeding,known,13,151.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,,,seeding,known,13,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_98,,,,,,,,,,,,,,,,,,,seeding,known,13,35.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,art_can,,seeding,known,16,9.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,art_fri,,seeding,known,16,65.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,art_lud,,seeding,known,16,6.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,bou_ari,,seeding,known,16,59.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,dal_pur,,seeding,known,16,10.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,ely_can,,seeding,known,16,29.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,16,120.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,16,47.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,koe_mac,,seeding,known,16,14.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,16,27.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,ros_woo,,seeding,known,16,7.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,sym_alb,,seeding,known,16,8.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,,,seeding,known,16,82.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,,,seeding,known,16,40.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,,,seeding,known,16,40.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_99,,,,,,,,,,,,,,,,,,,seeding,known,16,51.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,refs,gazp,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,matt rinella,2015,high precipitation and seeded species competition reduce seeded shrub establishment during dryland restoration,ecological applications,10.1890/14-1110.1,https://doi.org/10.1890/14-1110.1,matt.rinella@ars.usda.gov,,"rinella, matthew j.; hammond, darcy h.; bryant, ana-elisa m.; kozar, brian j. (2015), data from: high precipitation and seeded species competition reduce seeded shrub establishment during dryland restoration, dryad, dataset, https://doi.org/10.5061/dryad.b91t7",cc0,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_1,,,,,,,,,,,,,884,2012,,,,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_1,,,,,,,,,,,,,884,2012,,,,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_1,,,,,,,,,,,,,884,2012,,,,,,,,,,,,,,,gazp_5,1,1,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
GAZP5,vegresults,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_1,,,,,,,,,,,,,884,2012,,,,,,,,,,,,,,,gazp_5,1,2,native,0.000000000,species,density,210.22,m2,,,,,,,,,,,,,
