source_row,source_observationid,source_treatmentid,block,replicate,area_key,area_found,explicit_area_treatment_found,timepoint_found,source_species_code,prepare_status
732,GAZP_11,11_25,20025,60,plot:166:20025:60,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
733,GAZP_11,11_25,20025,61,plot:166:20025:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
734,GAZP_11,11_25,20025,62,plot:166:20025:62,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
735,GAZP_11,11_25,20025,63,plot:166:20025:63,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
736,GAZP_11,11_25,20025,64,plot:166:20025:64,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
737,GAZP_11,11_25,20025,65,plot:166:20025:65,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
738,GAZP_11,11_25,20025,66,plot:166:20025:66,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
739,GAZP_11,11_25,20025,67,plot:166:20025:67,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
740,GAZP_11,11_25,20025,68,plot:166:20025:68,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
741,GAZP_11,11_25,20025,69,plot:166:20025:69,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
742,GAZP_11,11_25,20025,70,plot:166:20025:70,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
743,GAZP_11,11_25,20025,71,plot:166:20025:71,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
744,GAZP_11,11_25,20025,72,plot:166:20025:72,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
745,GAZP_11,11_25,20025,73,plot:166:20025:73,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
746,GAZP_11,11_25,20025,74,plot:166:20025:74,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
747,GAZP_11,11_25,20025,75,plot:166:20025:75,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
748,GAZP_11,11_25,20025,76,plot:166:20025:76,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
749,GAZP_11,11_25,20025,77,plot:166:20025:77,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
750,GAZP_11,11_25,20025,78,plot:166:20025:78,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
751,GAZP_11,11_25,20025,79,plot:166:20025:79,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
752,GAZP_11,11_25,20025,80,plot:166:20025:80,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
753,GAZP_11,11_25,20025,81,plot:166:20025:81,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
754,GAZP_11,11_25,20025,82,plot:166:20025:82,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
755,GAZP_11,11_25,20025,83,plot:166:20025:83,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
756,GAZP_11,11_25,20025,84,plot:166:20025:84,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
757,GAZP_11,11_25,20025,85,plot:166:20025:85,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
758,GAZP_11,11_25,20025,86,plot:166:20025:86,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
759,GAZP_11,11_25,20025,87,plot:166:20025:87,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
760,GAZP_11,11_25,20025,88,plot:166:20025:88,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
761,GAZP_11,11_25,20025,89,plot:166:20025:89,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
762,GAZP_11,11_25,20025,90,plot:166:20025:90,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
763,GAZP_11,11_25,20025,91,plot:166:20025:91,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
764,GAZP_11,11_25,20025,92,plot:166:20025:92,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
765,GAZP_11,11_25,20025,93,plot:166:20025:93,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
766,GAZP_11,11_25,20025,94,plot:166:20025:94,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
767,GAZP_11,11_25,20025,95,plot:166:20025:95,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
768,GAZP_11,11_25,20025,96,plot:166:20025:96,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
769,GAZP_11,11_25,20025,97,plot:166:20025:97,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
770,GAZP_11,11_25,20025,98,plot:166:20025:98,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
771,GAZP_11,11_25,20025,99,plot:166:20025:99,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
772,GAZP_11,11_25,20025,100,plot:166:20025:100,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
773,GAZP_11,11_25,20025,101,plot:166:20025:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
774,GAZP_11,11_25,20025,102,plot:166:20025:102,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
775,GAZP_11,11_25,20025,103,plot:166:20025:103,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
776,GAZP_11,11_25,20025,104,plot:166:20025:104,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
777,GAZP_11,11_25,20025,105,plot:166:20025:105,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
778,GAZP_11,11_25,20025,106,plot:166:20025:106,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
779,GAZP_11,11_25,20025,107,plot:166:20025:107,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
780,GAZP_11,11_25,20025,108,plot:166:20025:108,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
781,GAZP_11,11_25,20025,109,plot:166:20025:109,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
782,GAZP_11,11_25,20025,110,plot:166:20025:110,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
783,GAZP_11,11_25,20025,111,plot:166:20025:111,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
784,GAZP_11,11_25,20025,112,plot:166:20025:112,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
785,GAZP_11,11_25,20025,113,plot:166:20025:113,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
786,GAZP_11,11_25,20025,114,plot:166:20025:114,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
787,GAZP_11,11_25,20025,115,plot:166:20025:115,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
788,GAZP_11,11_25,20025,116,plot:166:20025:116,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
789,GAZP_11,11_25,20025,117,plot:166:20025:117,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
790,GAZP_11,11_25,20025,118,plot:166:20025:118,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
791,GAZP_11,11_25,20025,119,plot:166:20025:119,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
792,GAZP_11,11_25,20025,120,plot:166:20025:120,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
793,GAZP_11,11_25,20025,121,plot:166:20025:121,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
794,GAZP_11,11_25,20025,122,plot:166:20025:122,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
795,GAZP_11,11_25,20025,123,plot:166:20025:123,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
796,GAZP_11,11_25,20025,124,plot:166:20025:124,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
797,GAZP_11,11_25,20025,125,plot:166:20025:125,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
798,GAZP_11,11_25,20025,126,plot:166:20025:126,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
799,GAZP_11,11_25,20025,127,plot:166:20025:127,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
800,GAZP_11,11_25,20025,128,plot:166:20025:128,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
801,GAZP_11,11_25,20025,129,plot:166:20025:129,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
802,GAZP_11,11_25,20025,130,plot:166:20025:130,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
803,GAZP_11,11_25,20025,131,plot:166:20025:131,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
804,GAZP_11,11_25,20025,132,plot:166:20025:132,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
805,GAZP_11,11_25,20025,133,plot:166:20025:133,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
806,GAZP_11,11_25,20025,134,plot:166:20025:134,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
807,GAZP_11,11_25,20025,135,plot:166:20025:135,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
808,GAZP_11,11_25,20025,136,plot:166:20025:136,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
809,GAZP_11,11_26,10301,73,plot:166:10301:73,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
810,GAZP_11,11_26,10301,163,plot:166:10301:163,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
811,GAZP_11,11_26,10307,102,plot:166:10307:102,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
812,GAZP_11,11_26,10307,142,plot:166:10307:142,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
813,GAZP_11,11_26,10308,461,plot:166:10308:461,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
814,GAZP_11,11_26,10308,501,plot:166:10308:501,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
815,GAZP_11,11_26,10308,541,plot:166:10308:541,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
816,GAZP_11,11_26,10401,463,plot:166:10401:463,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
817,GAZP_11,11_26,10401,543,plot:166:10401:543,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
818,GAZP_11,11_26,10407,102,plot:166:10407:102,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
819,GAZP_11,11_26,10407,142,plot:166:10407:142,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
820,GAZP_11,11_26,10408,61,plot:166:10408:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
821,GAZP_11,11_26,10408,101,plot:166:10408:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
822,GAZP_11,11_26,10408,141,plot:166:10408:141,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
823,GAZP_11,11_27,10701,493,plot:166:10701:493,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
824,GAZP_11,11_27,10701,573,plot:166:10701:573,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
825,GAZP_11,11_27,10707,502,plot:166:10707:502,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
826,GAZP_11,11_27,10707,542,plot:166:10707:542,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
827,GAZP_11,11_27,10708,61,plot:166:10708:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
828,GAZP_11,11_27,10708,101,plot:166:10708:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
829,GAZP_11,11_27,10708,141,plot:166:10708:141,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
830,GAZP_11,11_27,10801,63,plot:166:10801:63,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
831,GAZP_11,11_27,10801,143,plot:166:10801:143,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
832,GAZP_11,11_27,10807,502,plot:166:10807:502,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
833,GAZP_11,11_27,10807,542,plot:166:10807:542,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
834,GAZP_11,11_27,10808,461,plot:166:10808:461,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
835,GAZP_11,11_27,10808,501,plot:166:10808:501,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
836,GAZP_11,11_27,10808,541,plot:166:10808:541,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
837,GAZP_11,11_28,10310,63,plot:166:10310:63,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
838,GAZP_11,11_28,10310,143,plot:166:10310:143,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
839,GAZP_11,11_28,10316,102,plot:166:10316:102,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
840,GAZP_11,11_28,10316,142,plot:166:10316:142,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
841,GAZP_11,11_28,10317,461,plot:166:10317:461,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
842,GAZP_11,11_28,10317,501,plot:166:10317:501,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
843,GAZP_11,11_28,10317,541,plot:166:10317:541,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
844,GAZP_11,11_28,10410,63,plot:166:10410:63,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
845,GAZP_11,11_28,10410,143,plot:166:10410:143,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
846,GAZP_11,11_28,10416,502,plot:166:10416:502,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
847,GAZP_11,11_28,10416,542,plot:166:10416:542,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
848,GAZP_11,11_28,10417,461,plot:166:10417:461,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
849,GAZP_11,11_28,10417,501,plot:166:10417:501,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
850,GAZP_11,11_28,10417,541,plot:166:10417:541,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
851,GAZP_11,11_29,10710,463,plot:166:10710:463,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
852,GAZP_11,11_29,10710,543,plot:166:10710:543,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
853,GAZP_11,11_29,10716,502,plot:166:10716:502,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
854,GAZP_11,11_29,10716,542,plot:166:10716:542,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
855,GAZP_11,11_29,10717,61,plot:166:10717:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
856,GAZP_11,11_29,10717,101,plot:166:10717:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
857,GAZP_11,11_29,10717,141,plot:166:10717:141,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
858,GAZP_11,11_29,10810,463,plot:166:10810:463,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
859,GAZP_11,11_29,10810,543,plot:166:10810:543,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
860,GAZP_11,11_29,10816,102,plot:166:10816:102,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
861,GAZP_11,11_29,10816,142,plot:166:10816:142,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
862,GAZP_11,11_29,10817,61,plot:166:10817:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
863,GAZP_11,11_29,10817,101,plot:166:10817:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
864,GAZP_11,11_29,10817,141,plot:166:10817:141,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
865,GAZP_11,11_30,11101,183,plot:166:11101:183,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
866,GAZP_11,11_30,11107,182,plot:166:11107:182,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
867,GAZP_11,11_30,11108,101,plot:166:11108:101,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
868,GAZP_11,11_30,11201,173,plot:166:11201:173,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
869,GAZP_11,11_30,11207,182,plot:166:11207:182,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
870,GAZP_11,11_30,11208,21,plot:166:11208:21,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
871,GAZP_11,11_31,11501,463,plot:166:11501:463,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
872,GAZP_11,11_31,11507,542,plot:166:11507:542,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
873,GAZP_11,11_31,11508,501,plot:166:11508:501,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
874,GAZP_11,11_31,11601,583,plot:166:11601:583,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
875,GAZP_11,11_31,11607,502,plot:166:11607:502,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
876,GAZP_11,11_31,11608,541,plot:166:11608:541,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
877,GAZP_11,11_32,11110,23,plot:166:11110:23,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
878,GAZP_11,11_32,11116,142,plot:166:11116:142,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
879,GAZP_11,11_32,11117,481,plot:166:11117:481,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
880,GAZP_11,11_32,11210,543,plot:166:11210:543,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
881,GAZP_11,11_32,11216,22,plot:166:11216:22,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
882,GAZP_11,11_32,11217,421,plot:166:11217:421,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
883,GAZP_11,11_33,11510,583,plot:166:11510:583,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
884,GAZP_11,11_33,11516,582,plot:166:11516:582,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
885,GAZP_11,11_33,11517,21,plot:166:11517:21,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
886,GAZP_11,11_33,11610,183,plot:166:11610:183,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
887,GAZP_11,11_33,11616,542,plot:166:11616:542,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
888,GAZP_11,11_33,11617,181,plot:166:11617:181,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
889,GAZP_11,11_34,11101,63,plot:166:11101:63,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
890,GAZP_11,11_34,11107,102,plot:166:11107:102,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
891,GAZP_11,11_34,11108,181,plot:166:11108:181,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
892,GAZP_11,11_34,11201,63,plot:166:11201:63,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
893,GAZP_11,11_34,11207,102,plot:166:11207:102,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
894,GAZP_11,11_34,11208,181,plot:166:11208:181,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
895,GAZP_11,11_35,11501,583,plot:166:11501:583,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
896,GAZP_11,11_35,11507,502,plot:166:11507:502,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
897,GAZP_11,11_35,11508,421,plot:166:11508:421,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
898,GAZP_11,11_35,11601,423,plot:166:11601:423,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
899,GAZP_11,11_35,11607,542,plot:166:11607:542,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
900,GAZP_11,11_35,11608,421,plot:166:11608:421,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
901,GAZP_11,11_36,11110,183,plot:166:11110:183,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
902,GAZP_11,11_36,11116,102,plot:166:11116:102,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
903,GAZP_11,11_36,11117,581,plot:166:11117:581,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
904,GAZP_11,11_36,11210,583,plot:166:11210:583,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
905,GAZP_11,11_36,11216,142,plot:166:11216:142,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
906,GAZP_11,11_36,11217,581,plot:166:11217:581,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
907,GAZP_11,11_37,11510,423,plot:166:11510:423,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
908,GAZP_11,11_37,11516,422,plot:166:11516:422,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
909,GAZP_11,11_37,11517,101,plot:166:11517:101,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
910,GAZP_11,11_37,11610,63,plot:166:11610:63,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
911,GAZP_11,11_37,11616,462,plot:166:11616:462,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
912,GAZP_11,11_37,11617,61,plot:166:11617:61,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
913,GAZP_11,11_38,11101,23,plot:166:11101:23,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
914,GAZP_11,11_38,11107,142,plot:166:11107:142,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
915,GAZP_11,11_38,11108,141,plot:166:11108:141,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
916,GAZP_11,11_38,11201,133,plot:166:11201:133,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
917,GAZP_11,11_38,11207,62,plot:166:11207:62,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
918,GAZP_11,11_38,11208,141,plot:166:11208:141,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
919,GAZP_11,11_39,11501,503,plot:166:11501:503,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
920,GAZP_11,11_39,11507,582,plot:166:11507:582,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
921,GAZP_11,11_39,11508,541,plot:166:11508:541,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
922,GAZP_11,11_39,11601,503,plot:166:11601:503,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
923,GAZP_11,11_39,11607,422,plot:166:11607:422,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
924,GAZP_11,11_39,11608,571,plot:166:11608:571,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
925,GAZP_11,11_40,11110,143,plot:166:11110:143,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
926,GAZP_11,11_40,11116,62,plot:166:11116:62,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
927,GAZP_11,11_40,11117,421,plot:166:11117:421,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
928,GAZP_11,11_40,11210,463,plot:166:11210:463,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
929,GAZP_11,11_40,11216,182,plot:166:11216:182,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
930,GAZP_11,11_40,11217,501,plot:166:11217:501,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
931,GAZP_11,11_41,11510,543,plot:166:11510:543,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
932,GAZP_11,11_41,11516,502,plot:166:11516:502,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
933,GAZP_11,11_41,11517,61,plot:166:11517:61,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
934,GAZP_11,11_41,11610,143,plot:166:11610:143,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
935,GAZP_11,11_41,11616,422,plot:166:11616:422,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
936,GAZP_11,11_41,11617,21,plot:166:11617:21,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
937,GAZP_11,11_42,11101,103,plot:166:11101:103,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
938,GAZP_11,11_42,11107,62,plot:166:11107:62,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
939,GAZP_11,11_42,11108,21,plot:166:11108:21,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
940,GAZP_11,11_42,11201,93,plot:166:11201:93,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
941,GAZP_11,11_42,11207,22,plot:166:11207:22,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
942,GAZP_11,11_42,11208,101,plot:166:11208:101,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
943,GAZP_11,11_43,11501,423,plot:166:11501:423,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
944,GAZP_11,11_43,11507,462,plot:166:11507:462,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
945,GAZP_11,11_43,11508,581,plot:166:11508:581,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
946,GAZP_11,11_43,11601,463,plot:166:11601:463,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
947,GAZP_11,11_43,11607,582,plot:166:11607:582,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
948,GAZP_11,11_43,11608,461,plot:166:11608:461,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
949,GAZP_11,11_44,11110,63,plot:166:11110:63,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
950,GAZP_11,11_44,11116,22,plot:166:11116:22,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
951,GAZP_11,11_44,11117,541,plot:166:11117:541,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
952,GAZP_11,11_44,11210,423,plot:166:11210:423,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
953,GAZP_11,11_44,11216,102,plot:166:11216:102,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
954,GAZP_11,11_44,11217,461,plot:166:11217:461,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
955,GAZP_11,11_45,11510,503,plot:166:11510:503,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
956,GAZP_11,11_45,11516,462,plot:166:11516:462,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
957,GAZP_11,11_45,11517,181,plot:166:11517:181,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
958,GAZP_11,11_45,11610,103,plot:166:11610:103,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
959,GAZP_11,11_45,11616,502,plot:166:11616:502,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
960,GAZP_11,11_45,11617,101,plot:166:11617:101,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
961,GAZP_11,11_46,11101,143,plot:166:11101:143,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
962,GAZP_11,11_46,11107,22,plot:166:11107:22,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
963,GAZP_11,11_46,11108,61,plot:166:11108:61,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
964,GAZP_11,11_46,11201,23,plot:166:11201:23,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
965,GAZP_11,11_46,11207,142,plot:166:11207:142,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
966,GAZP_11,11_46,11208,61,plot:166:11208:61,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
967,GAZP_11,11_47,11501,543,plot:166:11501:543,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
968,GAZP_11,11_47,11507,422,plot:166:11507:422,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
969,GAZP_11,11_47,11508,461,plot:166:11508:461,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
970,GAZP_11,11_47,11601,543,plot:166:11601:543,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
971,GAZP_11,11_47,11607,462,plot:166:11607:462,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
972,GAZP_11,11_47,11608,501,plot:166:11608:501,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
973,GAZP_11,11_48,11110,103,plot:166:11110:103,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
