STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19981201,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,23,0,0,0,0,0,79,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,64,0,0,0,0,0,135,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990201,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,10,0,0,0,0,0,36,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990301,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,76,0,0,0,0,0,208,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990401,9999,0,0,8,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,221,0,0,0,0,0,586,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990501,9999,0,0,5,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,69,0,0,0,0,0,275,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990601,9999,0,0,5,0,0,1,0,0,1,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,478,0,0,0,0,0,814,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990701,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,64,0,0,0,0,0,130,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990801,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,0,0,0,97,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19990901,9999,0,0,3,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,165,0,0,0,0,0,313,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19991001,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,0,0,0,56,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19991101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,66,0,0,0,0,0,102,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,19991201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,25,0,0,0,0,0,65,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000101,9999,0,0,3,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,152,0,0,0,0,0,274,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000201,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,36,0,0,0,0,0,89,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000301,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,74,0,0,0,0,0,108,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000401,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,114,0,0,0,0,0,207,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000501,9999,0,0,4,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,145,0,0,0,0,0,348,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000601,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,117,0,0,0,0,0,406,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000701,9999,0,0,2,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,137,0,0,0,0,0,236,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000801,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,23,0,0,0,0,0,44,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20000901,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,71,0,0,0,0,0,212,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20001001,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,28,0,0,0,0,0,112,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20001101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,33,0,0,0,0,0,51,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20001201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,0,0,0,104,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010101,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,8,0,0,0,0,0,41,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010201,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,33,0,0,0,0,0,101,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010301,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,71,0,0,0,0,0,91,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010401,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,104,0,0,0,0,0,315,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010501,9999,0,0,1,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,132,0,0,0,0,0,145,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010601,9999,0,0,5,0,0,2,0,0,1,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,287,0,0,0,0,0,679,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010701,9999,0,0,3,0,0,2,0,0,2,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,297,0,0,0,0,0,602,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010801,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,13,0,0,0,0,0,18,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1066.8,45.06306,-106.78889,20010901,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,0,0,0,94,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20011001,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,0,0,0,88,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20011101,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,53,0,0,0,0,0,96,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20011201,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,15,0,0,25,0,0,25,0,0,25,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,0,0,0,87,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,58,0,0,0,5,5,73,0,0,0,5,5,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020301,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,0,0,0,240,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020401,9999,0,0,2,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,152,0,0,0,0,0,234,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020501,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,33,0,0,0,0,0,140,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020601,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,107,0,0,0,0,0,184,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020701,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,102,0,0,0,0,0,298,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020801,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,58,0,0,0,0,0,212,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20020901,9999,0,0,5,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,99,0,0,0,0,0,263,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20021001,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,97,0,0,0,0,0,224,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20021101,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,13,0,0,0,0,0,13,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20021201,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,30,0,0,0,0,0,63,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20030101,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,36,0,0,0,0,0,176,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20030201,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,0,0,0,133,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20030301,9999,0,0,5,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,114,0,0,0,0,0,385,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20030401,9999,0,0,6,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,81,0,0,0,0,0,416,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20030501,9999,0,0,6,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,81,0,0,0,0,0,416,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20030601,9999,0,0,4,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,241,0,0,0,0,0,492,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20030701,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,20,0,0,0,0,0,75,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20030901,9999,0,0,3,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,130,0,0,0,1,1,288,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20031101,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,56,0,0,0,1,1,119,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1045.5,45.06389,-106.79,20031201,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,0,0,0,140,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1072.9,45.01167,-106.86361,20040501,9999,0,0,5,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,132,0,0,0,1,1,346,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1072.9,45.01167,-106.86361,20040601,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,64,0,0,0,0,0,131,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1072.9,45.01167,-106.86361,20040701,9999,0,0,7,0,0,2,0,0,1,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,315,0,0,0,0,0,672,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1072.9,45.01167,-106.86361,20040801,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,122,0,0,0,0,0,147,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1072.9,45.01167,-106.86361,20040901,9999,0,0,8,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,114,0,0,0,0,0,434,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1072.9,45.01167,-106.86361,20041001,9999,0,0,5,0,0,2,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,127,0,0,0,0,0,472,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1072.9,45.01167,-106.86361,20041101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,51,0,0,0,0,0,51,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:USC00242266,DECKER MT US,1072.9,45.01167,-106.86361,20041201,9999,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,0,0,0,9999,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20040501,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,53,0,0,0,13,11,127,0,0,0,13,11,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20040601,9999,0,0,2,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,140,0,0,0,1,1,248,0,0,0,1,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20040701,9999,0,0,5,0,0,2,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,203,0,0,0,0,0,530,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20040801,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,53,0,0,0,4,3,88,0,0,0,4,3,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20040901,9999,0,0,7,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,97,0,0,0,2,2,419,0,0,0,2,2,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20041001,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,117,0,0,0,7,5,302,0,0,0,7,5,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20041101,9999,0,0,1,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,82,0,0,51,5,5,123,0,0,89,5,5,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20041201,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,112,0,0,89,6,6,181,0,0,91,6,6,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050101,9999,0,0,3,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,116,0,0,109,4,3,279,0,0,293,4,3,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050201,9999,0,0,3,2,2,0,2,2,0,2,2,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,33,2,2,76,16,14,88,2,2,88,16,14,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050301,9999,0,0,5,1,1,0,1,1,0,1,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,86,1,1,51,1,1,333,1,1,134,2,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050401,9999,0,0,5,1,1,3,1,1,0,1,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,183,1,1,0,1,1,689,1,1,13,3,1,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050501,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,38,0,0,9999,0,0,88,0,0,0,10,10,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050601,9999,0,0,2,0,0,2,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,193,0,0,9999,0,0,388,0,0,0,10,8,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050701,9999,0,0,1,0,0,1,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,198,0,0,9999,0,0,219,0,0,0,5,5,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050801,9999,0,0,4,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,86,0,0,9999,0,0,333,0,0,0,2,2,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20050901,9999,0,0,2,0,0,0,0,0,0,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,43,0,0,9999,0,0,86,0,0,0,7,6,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
GHCND:US1WYSH0001,SHERIDAN 1.0 N WY US,1136.9,44.8126,-106.958,20051001,9999,0,0,4,0,0,2,0,0,2,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0,462,0,0,9999,0,0,915,0,0,140,7,6,9999,0,0,9999,0,0,9999,0,0,9999,0,0,9999,0,0
